Group,Sample,Path,Shape,RawTrueFraction,FinalPorosity,Inverted,CleanPorosity,SmallObjectMinSize,Connectivity,NumPores,NumThroats,MeanCN_AllPores,MeanCN_ConnectedPores,MedianCN_AllPores,MaxCN,FracCN0,FracCN1,FracCN2,FracCN_ge3,FracCN_ge4,RuntimeSeconds
GT,sample_z256_y128_x256.npy,..\dataset\NPY\Bentheimer\sample_z256_y128_x256.npy,256x256x256,0.7295088768005371,0.2704911231994629,True,0.27024757862091064,34,3,1610,2437,3.027329192546584,3.3753462603878117,2.0,26,0.1031055900621118,0.3447204968944099,0.10434782608695652,0.44782608695652176,0.3341614906832298,13.762870788574219
GT,sample_z256_y128_x384.npy,..\dataset\NPY\Bentheimer\sample_z256_y128_x384.npy,256x256x256,0.7263872027397156,0.2736127972602844,True,0.2733613848686218,34,3,1629,2340,2.8729281767955803,3.2032854209445585,2.0,23,0.10313075506445672,0.3621853898096992,0.10804174340085942,0.4266421117249847,0.3192142418661756,14.075947999954224
GT,sample_z256_y128_x512.npy,..\dataset\NPY\Bentheimer\sample_z256_y128_x512.npy,256x256x256,0.7077881097793579,0.2922118902206421,True,0.2919656038284302,34,3,1868,2747,2.941113490364026,3.3016826923076925,2.0,41,0.10920770877944326,0.3404710920770878,0.11402569593147752,0.43629550321199145,0.3265524625267666,15.367120742797852
GT,sample_z256_y128_x640.npy,..\dataset\NPY\Bentheimer\sample_z256_y128_x640.npy,256x256x256,0.7224465012550354,0.2775534987449646,True,0.2772892117500305,34,3,2077,2955,2.8454501685122775,3.2172019597169297,2.0,38,0.11555127587867116,0.3548387096774194,0.10640346653827636,0.4232065479056331,0.31054405392392875,15.29424500465393
GT,sample_z256_y256_x0.npy,..\dataset\NPY\Bentheimer\sample_z256_y256_x0.npy,256x256x256,0.741642415523529,0.25835758447647095,True,0.2581597566604614,34,3,1574,2255,2.8653113087674713,3.142857142857143,2.0,29,0.08831003811944091,0.3595933926302414,0.1156289707750953,0.4364675984752224,0.312579415501906,12.972411394119263
GT,sample_z256_y256_x128.npy,..\dataset\NPY\Bentheimer\sample_z256_y256_x128.npy,256x256x256,0.7434231042861938,0.25657689571380615,True,0.2563638687133789,34,3,1684,2556,3.03562945368171,3.3499344692005244,2.0,22,0.09382422802850356,0.34560570071258906,0.09916864608076009,0.46140142517814725,0.3509501187648456,13.455183744430542
GT,sample_z256_y256_x256.npy,..\dataset\NPY\Bentheimer\sample_z256_y256_x256.npy,256x256x256,0.7501474618911743,0.24985253810882568,True,0.24959325790405273,34,3,1620,2468,3.0469135802469136,3.3808219178082193,2.0,18,0.09876543209876543,0.34074074074074073,0.09567901234567901,0.4648148148148148,0.3574074074074074,15.631391048431396
GT,sample_z256_y256_x384.npy,..\dataset\NPY\Bentheimer\sample_z256_y256_x384.npy,256x256x256,0.7408842444419861,0.2591157555580139,True,0.2588416337966919,34,3,1459,1999,2.740233036326251,3.108864696734059,2.0,23,0.1185743660041124,0.36874571624400276,0.11240575736806031,0.4002741603838245,0.3008910212474297,13.96638798713684
GT,sample_z256_y256_x512.npy,..\dataset\NPY\Bentheimer\sample_z256_y256_x512.npy,256x256x256,0.715732753276825,0.28426724672317505,True,0.28397852182388306,34,3,1707,2492,2.919742237844171,3.2962962962962963,2.0,32,0.11423550087873462,0.34797891036906853,0.10896309314586995,0.4288224956063269,0.3169302870533099,14.23182988166809
GT,sample_z256_y256_x640.npy,..\dataset\NPY\Bentheimer\sample_z256_y256_x640.npy,256x256x256,0.7204517722129822,0.2795482277870178,True,0.27925366163253784,34,3,1804,2647,2.934589800443459,3.337957124842371,2.0,29,0.12084257206208426,0.34035476718403546,0.09977827050997783,0.43902439024390244,0.32095343680709537,14.782714128494263
GT,sample_z256_y384_x0.npy,..\dataset\NPY\Bentheimer\sample_z256_y384_x0.npy,256x256x256,0.763562023639679,0.23643797636032104,True,0.23623675107955933,34,3,1485,2071,2.7892255892255893,3.0433504775900073,2.0,28,0.08350168350168351,0.36835016835016837,0.1164983164983165,0.4316498316498317,0.3111111111111111,13.240453481674194
GT,sample_z256_y384_x128.npy,..\dataset\NPY\Bentheimer\sample_z256_y384_x128.npy,256x256x256,0.7625448703765869,0.23745512962341309,True,0.23726266622543335,34,3,1562,2257,2.8898847631241997,3.18560338743825,2.0,19,0.09282970550576185,0.352112676056338,0.09795134443021766,0.45710627400768244,0.34314980793854033,12.632228136062622
GT,sample_z256_y384_x256.npy,..\dataset\NPY\Bentheimer\sample_z256_y384_x256.npy,256x256x256,0.7540349364280701,0.24596506357192993,True,0.24572747945785522,34,3,1469,2112,2.875425459496256,3.2146118721461185,2.0,19,0.10551395507147719,0.3410483321987747,0.10142954390742001,0.45200816882232814,0.33287950987066034,13.785540103912354
GT,sample_z256_y384_x384.npy,..\dataset\NPY\Bentheimer\sample_z256_y384_x384.npy,256x256x256,0.7523865103721619,0.24761348962783813,True,0.24736005067825317,34,3,1385,1865,2.693140794223827,3.032520325203252,2.0,24,0.11191335740072202,0.3631768953068592,0.12057761732851986,0.4043321299638989,0.29386281588447655,13.037890672683716
GT,sample_z256_y384_x512.npy,..\dataset\NPY\Bentheimer\sample_z256_y384_x512.npy,256x256x256,0.749175488948822,0.250824511051178,True,0.2505670189857483,34,3,1548,2187,2.8255813953488373,3.2328159645232817,2.0,20,0.12596899224806202,0.3449612403100775,0.10852713178294573,0.42054263565891475,0.31912144702842377,13.108351707458496
GT,sample_z256_y384_x640.npy,..\dataset\NPY\Bentheimer\sample_z256_y384_x640.npy,256x256x256,0.7276028990745544,0.27239710092544556,True,0.27211976051330566,34,3,1543,2205,2.8580686973428384,3.283693224125093,2.0,25,0.12961762799740764,0.3376539209332469,0.10693454309786131,0.42579390797148414,0.3117303953337654,15.036550045013428
GT,sample_z256_y512_x0.npy,..\dataset\NPY\Bentheimer\sample_z256_y512_x0.npy,256x256x256,0.7463387846946716,0.25366121530532837,True,0.25344693660736084,34,3,1474,2354,3.1940298507462686,3.4490842490842493,2.0,42,0.07394843962008141,0.33649932157394846,0.1078697421981004,0.4816824966078697,0.35074626865671643,13.670712947845459
GT,sample_z256_y512_x128.npy,..\dataset\NPY\Bentheimer\sample_z256_y512_x128.npy,256x256x256,0.7486087679862976,0.2513912320137024,True,0.2511976957321167,34,3,1709,2633,3.0813341135166765,3.3799743260590502,2.0,24,0.08835576360444705,0.3335283791691047,0.09186658864833236,0.48624926857811585,0.36571094207138677,14.139144659042358
GT,sample_z256_y512_x256.npy,..\dataset\NPY\Bentheimer\sample_z256_y512_x256.npy,256x256x256,0.733470618724823,0.266529381275177,True,0.26632434129714966,34,3,1529,2329,3.0464355788096795,3.392571012381646,2.0,23,0.10202746893394375,0.3270111183780249,0.1013734466971877,0.4695879659908437,0.3570961412688031,15.201137065887451
GT,sample_z256_y512_x384.npy,..\dataset\NPY\Bentheimer\sample_z256_y512_x384.npy,256x256x256,0.7256736755371094,0.2743263244628906,True,0.2740936279296875,34,3,1312,1815,2.7667682926829267,3.0972696245733786,2.0,28,0.10670731707317073,0.3559451219512195,0.11890243902439024,0.4184451219512195,0.31402439024390244,13.723796129226685
GT,sample_z256_y512_x512.npy,..\dataset\NPY\Bentheimer\sample_z256_y512_x512.npy,256x256x256,0.7403632998466492,0.25963670015335083,True,0.25940001010894775,34,3,1429,1912,2.675997200839748,3.0543130990415337,2.0,21,0.12386284114765571,0.36878936319104266,0.10986703988803359,0.397480755773268,0.2988103568929321,13.855894088745117
GT,sample_z256_y512_x640.npy,..\dataset\NPY\Bentheimer\sample_z256_y512_x640.npy,256x256x256,0.7019953727722168,0.2980046272277832,True,0.2977216839790344,34,3,1355,1874,2.766051660516605,3.170896785109983,2.0,35,0.12767527675276752,0.36088560885608856,0.11512915129151291,0.396309963099631,0.2789667896678967,14.66557765007019
GT,sample_z256_y640_x0.npy,..\dataset\NPY\Bentheimer\sample_z256_y640_x0.npy,256x256x256,0.7398518919944763,0.2601481080055237,True,0.2599429488182068,34,3,1348,2077,3.0816023738872405,3.3232,2.0,52,0.07270029673590504,0.34940652818991097,0.12314540059347182,0.4547477744807122,0.3249258160237389,14.322638750076294
GT,sample_z256_y640_x128.npy,..\dataset\NPY\Bentheimer\sample_z256_y640_x128.npy,256x256x256,0.7412769198417664,0.25872308015823364,True,0.2585291862487793,34,3,1511,2342,3.099933818663137,3.3819494584837546,2.0,46,0.08338848444738584,0.32627399073461283,0.10721376571806751,0.4831237590999338,0.34811383189940437,14.47911286354065
GT,sample_z256_y640_x256.npy,..\dataset\NPY\Bentheimer\sample_z256_y640_x256.npy,256x256x256,0.7403366565704346,0.25966334342956543,True,0.2594738006591797,34,3,1492,2251,3.017426273458445,3.3274205469327423,2.0,23,0.09316353887399464,0.3438337801608579,0.10053619302949061,0.4624664879356568,0.3438337801608579,15.056012153625488
GT,sample_z256_y640_x384.npy,..\dataset\NPY\Bentheimer\sample_z256_y640_x384.npy,256x256x256,0.7045053243637085,0.2954946756362915,True,0.2952505946159363,34,3,1310,1827,2.7893129770992364,3.147286821705426,2.0,30,0.11374045801526718,0.366412213740458,0.09923664122137404,0.4206106870229008,0.3114503816793893,14.149393320083618
GT,sample_z256_y640_x512.npy,..\dataset\NPY\Bentheimer\sample_z256_y640_x512.npy,256x256x256,0.7025447487831116,0.2974552512168884,True,0.2971988320350647,34,3,1426,1960,2.7489481065918655,3.146067415730337,2.0,33,0.12622720897615708,0.36605890603085556,0.09887798036465638,0.40883590462833097,0.30014025245441794,14.515571594238281
GT,sample_z256_y640_x640.npy,..\dataset\NPY\Bentheimer\sample_z256_y640_x640.npy,256x256x256,0.7024515867233276,0.29754841327667236,True,0.2972702383995056,34,3,1448,2000,2.7624309392265194,3.1595576619273302,2.0,33,0.12569060773480664,0.3653314917127072,0.10773480662983426,0.40124309392265195,0.2879834254143646,14.515330076217651
GT,sample_z384_y0_x0.npy,..\dataset\NPY\Bentheimer\sample_z384_y0_x0.npy,256x256x256,0.7096781730651855,0.29032182693481445,True,0.29014086723327637,34,3,1523,2270,2.9809586342744585,3.210749646393211,2.0,28,0.07156927117531188,0.3926460932370322,0.09783322390019698,0.43795141168745894,0.32567301378857516,14.392882585525513
GT,sample_z384_y0_x128.npy,..\dataset\NPY\Bentheimer\sample_z384_y0_x128.npy,256x256x256,0.7326158881187439,0.2673841118812561,True,0.26717323064804077,34,3,1609,2407,2.9919204474829084,3.274829931972789,2.0,28,0.08638906152889994,0.36047234307022996,0.11000621504039776,0.44313238036047237,0.33374766935985084,13.26326608657837
GT,sample_z384_y0_x256.npy,..\dataset\NPY\Bentheimer\sample_z384_y0_x256.npy,256x256x256,0.7520469427108765,0.24795305728912354,True,0.2477269172668457,34,3,1606,2338,2.911581569115816,3.213745704467354,2.0,21,0.09402241594022416,0.3723536737235367,0.11021170610211706,0.42341220423412207,0.31693648816936487,12.79131007194519
GT,sample_z384_y0_x384.npy,..\dataset\NPY\Bentheimer\sample_z384_y0_x384.npy,256x256x256,0.7406059503555298,0.2593940496444702,True,0.25916028022766113,34,3,1839,2744,2.9842305600870036,3.2454169130691897,2.0,24,0.08047852093529093,0.35943447525829253,0.11473626971179988,0.4453507340946166,0.32680804785209355,13.896919250488281
GT,sample_z384_y0_x512.npy,..\dataset\NPY\Bentheimer\sample_z384_y0_x512.npy,256x256x256,0.7114758491516113,0.28852415084838867,True,0.28827738761901855,34,3,1893,2731,2.8853671421024827,3.201641266119578,2.0,30,0.09878499735868991,0.3497094558901215,0.1225567881669308,0.4289487585842578,0.306391970417327,15.305981636047363
GT,sample_z384_y0_x640.npy,..\dataset\NPY\Bentheimer\sample_z384_y0_x640.npy,256x256x256,0.7114647626876831,0.2885352373123169,True,0.2882775664329529,34,3,1804,2379,2.6374722838137474,3.01712111604312,2.0,29,0.12583148558758314,0.36197339246119736,0.1286031042128603,0.3835920177383592,0.2682926829268293,14.862568378448486
GT,sample_z384_y128_x0.npy,..\dataset\NPY\Bentheimer\sample_z384_y128_x0.npy,256x256x256,0.7137894034385681,0.2862105965614319,True,0.2860451936721802,34,3,1466,2187,2.9836289222373806,3.2520446096654276,2.0,29,0.082537517053206,0.36971350613915416,0.10231923601637108,0.44542974079126874,0.3267394270122783,14.837022066116333
GT,sample_z384_y128_x128.npy,..\dataset\NPY\Bentheimer\sample_z384_y128_x128.npy,256x256x256,0.7271981239318848,0.27280187606811523,True,0.2725934386253357,34,3,1628,2457,3.018427518427518,3.333785617367707,2.0,24,0.0945945945945946,0.34828009828009826,0.09828009828009827,0.45884520884520885,0.33046683046683045,13.207223653793335
GT,sample_z384_y128_x256.npy,..\dataset\NPY\Bentheimer\sample_z384_y128_x256.npy,256x256x256,0.7542623281478882,0.24573767185211182,True,0.24549651145935059,34,3,1709,2587,3.027501462843768,3.3445378151260505,2.0,20,0.09479227618490345,0.34640140433001754,0.10181392627267408,0.4569923932124049,0.3446459918080749,12.924333810806274
GT,sample_z384_y128_x384.npy,..\dataset\NPY\Bentheimer\sample_z384_y128_x384.npy,256x256x256,0.7198835015296936,0.2801164984703064,True,0.27988845109939575,34,3,1637,2590,3.1643249847281614,3.5190217391304346,2.0,32,0.10079413561392792,0.32559560171044594,0.10384850335980451,0.46976175931582165,0.3622480146609652,14.330278873443604
GT,sample_z384_y128_x512.npy,..\dataset\NPY\Bentheimer\sample_z384_y128_x512.npy,256x256x256,0.7028478384017944,0.29715216159820557,True,0.29691535234451294,34,3,1782,2668,2.994388327721661,3.349654739485248,2.0,56,0.10606060606060606,0.3378226711560045,0.11728395061728394,0.4388327721661055,0.3277216610549944,14.474613189697266
GT,sample_z384_y128_x640.npy,..\dataset\NPY\Bentheimer\sample_z384_y128_x640.npy,256x256x256,0.717555820941925,0.28244417905807495,True,0.28216779232025146,34,3,1815,2442,2.690909090909091,3.063989962358846,2.0,33,0.12176308539944904,0.36363636363636365,0.1206611570247934,0.3939393939393939,0.2820936639118457,14.493219375610352
GT,sample_z384_y256_x0.npy,..\dataset\NPY\Bentheimer\sample_z384_y256_x0.npy,256x256x256,0.7389974594116211,0.2610025405883789,True,0.26082348823547363,34,3,1475,2183,2.96,3.2509307520476547,2.0,27,0.08949152542372882,0.34847457627118644,0.11728813559322034,0.4447457627118644,0.3193220338983051,13.038309812545776
GT,sample_z384_y256_x128.npy,..\dataset\NPY\Bentheimer\sample_z384_y256_x128.npy,256x256x256,0.7439166307449341,0.2560833692550659,True,0.25587785243988037,34,3,1632,2535,3.1066176470588234,3.414141414141414,2.0,22,0.0900735294117647,0.3314950980392157,0.09313725490196079,0.4852941176470588,0.34620098039215685,13.534938097000122
GT,sample_z384_y256_x256.npy,..\dataset\NPY\Bentheimer\sample_z384_y256_x256.npy,256x256x256,0.7457467913627625,0.25425320863723755,True,0.25399452447891235,34,3,1694,2589,3.0566706021251475,3.384313725490196,2.0,18,0.09681227863046045,0.33766233766233766,0.08264462809917356,0.48288075560802834,0.35596221959858326,16.052443027496338
GT,sample_z384_y256_x384.npy,..\dataset\NPY\Bentheimer\sample_z384_y256_x384.npy,256x256x256,0.7163161635398865,0.2836838364601135,True,0.2834165692329407,34,3,1529,2238,2.9274035317200786,3.318013343217198,2.0,32,0.11772400261608895,0.34924787442773053,0.09614126880313931,0.4368868541530412,0.3270111183780249,14.42571210861206
GT,sample_z384_y256_x512.npy,..\dataset\NPY\Bentheimer\sample_z384_y256_x512.npy,256x256x256,0.7037181854248047,0.2962818145751953,True,0.29601728916168213,34,3,1601,2352,2.9381636477201747,3.312676056338028,2.0,57,0.11305434103685197,0.3510306058713304,0.10306058713304185,0.43285446595877575,0.3235477826358526,14.403590202331543
GT,sample_z384_y256_x640.npy,..\dataset\NPY\Bentheimer\sample_z384_y256_x640.npy,256x256x256,0.7127896547317505,0.2872103452682495,True,0.28692930936813354,34,3,1564,2201,2.8145780051150897,3.19680464778504,2.0,31,0.11956521739130435,0.3567774936061381,0.09782608695652174,0.4258312020460358,0.30562659846547313,13.978908777236938
GT,sample_z384_y384_x0.npy,..\dataset\NPY\Bentheimer\sample_z384_y384_x0.npy,256x256x256,0.7507075667381287,0.24929243326187134,True,0.24911260604858398,34,3,1513,2155,2.8486450760079314,3.1254532269760698,2.0,29,0.08856576338400529,0.35426305353602117,0.12029081295439524,0.43688037012557834,0.3040317250495704,13.066792726516724
GT,sample_z384_y384_x128.npy,..\dataset\NPY\Bentheimer\sample_z384_y384_x128.npy,256x256x256,0.7576159238815308,0.24238407611846924,True,0.24218976497650146,34,3,1479,2195,2.9682217714672077,3.2566765578635013,2.0,17,0.08857336037863421,0.34617985125084516,0.0973630831643002,0.4678837052062204,0.33198106828938473,12.455178022384644
GT,sample_z384_y384_x256.npy,..\dataset\NPY\Bentheimer\sample_z384_y384_x256.npy,256x256x256,0.7398196458816528,0.26018035411834717,True,0.25994640588760376,34,3,1360,2005,2.948529411764706,3.327800829875519,2.0,19,0.11397058823529412,0.33897058823529413,0.08970588235294118,0.4573529411764706,0.33455882352941174,13.72580623626709
GT,sample_z384_y384_x384.npy,..\dataset\NPY\Bentheimer\sample_z384_y384_x384.npy,256x256x256,0.7325296998023987,0.2674703001976013,True,0.2672266364097595,34,3,1427,2005,2.810091100210231,3.202875399361022,2.0,38,0.12263489838822705,0.34267694463910303,0.11142256482130343,0.4232655921513665,0.31254379817799577,13.44313907623291
GT,sample_z384_y384_x512.npy,..\dataset\NPY\Bentheimer\sample_z384_y384_x512.npy,256x256x256,0.7355064153671265,0.26449358463287354,True,0.26425254344940186,34,3,1397,1927,2.7587687902648534,3.17986798679868,2.0,30,0.1324266284896206,0.34216177523264135,0.11023622047244094,0.41517537580529706,0.30851825340014316,13.012049436569214
GT,sample_z384_y384_x640.npy,..\dataset\NPY\Bentheimer\sample_z384_y384_x640.npy,256x256x256,0.7322399616241455,0.2677600383758545,True,0.26749950647354126,34,3,1339,1776,2.652725914861837,3.0489270386266094,1.0,19,0.1299477221807319,0.3719193427931292,0.09634055265123226,0.40179238237490666,0.2830470500373413,13.637752771377563
GT,sample_z384_y512_x0.npy,..\dataset\NPY\Bentheimer\sample_z384_y512_x0.npy,256x256x256,0.7515190243721008,0.24848097562789917,True,0.24829542636871338,34,3,1397,2017,2.887616320687187,3.141744548286604,2.0,32,0.08088761632068718,0.33786685755189694,0.1152469577666428,0.4659985683607731,0.3278453829634932,13.230250120162964
GT,sample_z384_y512_x128.npy,..\dataset\NPY\Bentheimer\sample_z384_y512_x128.npy,256x256x256,0.7436851859092712,0.25631481409072876,True,0.25612133741378784,34,3,1487,2271,3.054472091459314,3.3201754385964914,2.0,24,0.08002689979825152,0.32683254875588436,0.1089441829186281,0.484196368527236,0.3530598520511096,14.26540493965149
GT,sample_z384_y512_x256.npy,..\dataset\NPY\Bentheimer\sample_z384_y512_x256.npy,256x256x256,0.7332240343093872,0.2667759656906128,True,0.2665618062019348,34,3,1431,2167,3.028651292802236,3.3753894080996885,2.0,23,0.10272536687631027,0.33193570929419985,0.10831586303284417,0.4570230607966457,0.3424178895877009,14.281834602355957
GT,sample_z384_y512_x384.npy,..\dataset\NPY\Bentheimer\sample_z384_y512_x384.npy,256x256x256,0.7218709588050842,0.27812904119491577,True,0.2778966426849365,34,3,1466,2120,2.892223738062756,3.2565284178187404,2.0,22,0.11186903137789904,0.34106412005457026,0.10709413369713507,0.43997271487039563,0.3294679399727149,13.966822385787964
GT,sample_z384_y512_x512.npy,..\dataset\NPY\Bentheimer\sample_z384_y512_x512.npy,256x256x256,0.7313961982727051,0.2686038017272949,True,0.2683557868003845,34,3,1386,1868,2.6955266955266954,3.0850536746490502,2.0,24,0.12626262626262627,0.3499278499278499,0.11255411255411256,0.41125541125541126,0.30808080808080807,13.996739625930786
GT,sample_z384_y512_x640.npy,..\dataset\NPY\Bentheimer\sample_z384_y512_x640.npy,256x256x256,0.7141855359077454,0.28581446409225464,True,0.28555089235305786,34,3,1286,1759,2.735614307931571,3.1608265947888587,2.0,34,0.13452566096423016,0.35069984447900465,0.1088646967340591,0.4059097978227061,0.29937791601866254,13.816666603088379
GT,sample_z384_y640_x0.npy,..\dataset\NPY\Bentheimer\sample_z384_y640_x0.npy,256x256x256,0.764248251914978,0.23575174808502197,True,0.23554039001464844,34,3,1292,1816,2.8111455108359134,3.036789297658863,2.0,52,0.07430340557275542,0.34907120743034054,0.12461300309597523,0.4520123839009288,0.3080495356037152,13.55620527267456
GT,sample_z384_y640_x128.npy,..\dataset\NPY\Bentheimer\sample_z384_y640_x128.npy,256x256x256,0.7401031255722046,0.2598968744277954,True,0.25969016551971436,34,3,1523,2283,2.9980302035456337,3.252136752136752,2.0,46,0.07813525935653316,0.3335521996060407,0.10833880499015101,0.4799737360472751,0.33946158896913986,14.467895269393921
GT,sample_z384_y640_x256.npy,..\dataset\NPY\Bentheimer\sample_z384_y640_x256.npy,256x256x256,0.7421159744262695,0.25788402557373047,True,0.25768333673477173,34,3,1562,2300,2.9449423815621,3.2577903682719547,2.0,23,0.09603072983354674,0.3418693982074264,0.10435339308578745,0.45774647887323944,0.33418693982074266,14.082973003387451
GT,sample_z384_y640_x384.npy,..\dataset\NPY\Bentheimer\sample_z384_y640_x384.npy,256x256x256,0.7313066720962524,0.26869332790374756,True,0.2684571146965027,34,3,1403,1988,2.833927298645759,3.1858974358974357,2.0,22,0.1104775481111903,0.34853884533143265,0.1090520313613685,0.43193157519600855,0.3121881682109765,13.66792368888855
GT,sample_z384_y640_x512.npy,..\dataset\NPY\Bentheimer\sample_z384_y640_x512.npy,256x256x256,0.743455171585083,0.256544828414917,True,0.2562643885612488,34,3,1647,2299,2.7917425622343655,3.136425648021828,2.0,30,0.10989678202792957,0.331511839708561,0.12082574377656345,0.43776563448694594,0.30904675166970247,14.389247179031372
GT,sample_z384_y640_x640.npy,..\dataset\NPY\Bentheimer\sample_z384_y640_x640.npy,256x256x256,0.7228726744651794,0.27712732553482056,True,0.2768637537956238,34,3,1661,2381,2.8669476219145094,3.2262872628726287,2.0,32,0.11137868753762793,0.32691149909692957,0.11800120409391933,0.44370860927152317,0.3220951234196267,13.09985065460205
GT,sample_z512_y0_x0.npy,..\dataset\NPY\Bentheimer\sample_z512_y0_x0.npy,256x256x256,0.7388300895690918,0.2611699104309082,True,0.2609750032424927,34,3,1395,2027,2.9060931899641576,3.1597817614964927,2.0,28,0.08028673835125448,0.3720430107526882,0.11254480286738351,0.4351254480286738,0.32831541218637994,14.371665239334106
GT,sample_z512_y0_x128.npy,..\dataset\NPY\Bentheimer\sample_z512_y0_x128.npy,256x256x256,0.7393851280212402,0.26061487197875977,True,0.2603973150253296,34,3,1604,2335,2.9114713216957604,3.1964407939767283,2.0,28,0.08915211970074813,0.35286783042394015,0.11221945137157108,0.44576059850374067,0.3273067331670823,13.327492475509644
GT,sample_z512_y0_x256.npy,..\dataset\NPY\Bentheimer\sample_z512_y0_x256.npy,256x256x256,0.7515023350715637,0.24849766492843628,True,0.24825257062911987,34,3,1637,2417,2.9529627367135003,3.2508406186953596,2.0,25,0.0916310323762981,0.34941967012828345,0.10690287110568113,0.4520464263897373,0.32620647525962126,13.105564594268799
GT,sample_z512_y0_x384.npy,..\dataset\NPY\Bentheimer\sample_z512_y0_x384.npy,256x256x256,0.7437685132026672,0.25623148679733276,True,0.25597989559173584,34,3,1880,2763,2.9393617021276595,3.2240373395565927,2.0,24,0.08829787234042553,0.3558510638297872,0.10425531914893617,0.45159574468085106,0.3281914893617021,14.519124269485474
GT,sample_z512_y0_x512.npy,..\dataset\NPY\Bentheimer\sample_z512_y0_x512.npy,256x256x256,0.6995256543159485,0.3004743456840515,True,0.3002287745475769,34,3,1925,2758,2.8654545454545453,3.1810841983852365,2.0,46,0.09922077922077922,0.35948051948051946,0.10441558441558442,0.4368831168831169,0.31012987012987014,15.519738674163818
GT,sample_z512_y0_x640.npy,..\dataset\NPY\Bentheimer\sample_z512_y0_x640.npy,256x256x256,0.6843599081039429,0.31564009189605713,True,0.31539392471313477,34,3,1592,2153,2.7047738693467336,3.066951566951567,2.0,32,0.11809045226130653,0.375,0.1099246231155779,0.3969849246231156,0.27261306532663315,14.302945375442505
GT,sample_z512_y128_x0.npy,..\dataset\NPY\Bentheimer\sample_z512_y128_x0.npy,256x256x256,0.7307806611061096,0.2692193388938904,True,0.2690376043319702,34,3,1386,1949,2.8124098124098125,3.0741324921135647,2.0,25,0.08513708513708514,0.3787878787878788,0.10894660894660894,0.42712842712842713,0.30735930735930733,15.090734481811523
GT,sample_z512_y128_x128.npy,..\dataset\NPY\Bentheimer\sample_z512_y128_x128.npy,256x256x256,0.7410972118377686,0.25890278816223145,True,0.2587013840675354,34,3,1613,2310,2.864228146311221,3.1578947368421053,2.0,20,0.0929944203347799,0.3521388716676999,0.11035337879727217,0.444513329200248,0.3199008059516429,13.529515027999878
GT,sample_z512_y128_x256.npy,..\dataset\NPY\Bentheimer\sample_z512_y128_x256.npy,256x256x256,0.7488040924072266,0.25119590759277344,True,0.25095564126968384,34,3,1721,2575,2.992446252178966,3.29073482428115,2.0,23,0.0906449738524114,0.3410807669959326,0.10342823939570017,0.46484601975595585,0.3323649041255084,13.604594707489014
GT,sample_z512_y128_x384.npy,..\dataset\NPY\Bentheimer\sample_z512_y128_x384.npy,256x256x256,0.7160680294036865,0.2839319705963135,True,0.2837064266204834,34,3,1623,2472,3.0462107208872458,3.3956043956043955,2.0,27,0.10289587184226741,0.3438077634011091,0.0948860135551448,0.4584103512014787,0.33271719038817005,14.571339845657349
GT,sample_z512_y128_x512.npy,..\dataset\NPY\Bentheimer\sample_z512_y128_x512.npy,256x256x256,0.7108795046806335,0.28912049531936646,True,0.2888789772987366,34,3,1745,2500,2.865329512893983,3.2051282051282053,2.0,48,0.10601719197707736,0.36962750716332377,0.0991404011461318,0.42521489971346704,0.31060171919770774,14.1140718460083
GT,sample_z512_y128_x640.npy,..\dataset\NPY\Bentheimer\sample_z512_y128_x640.npy,256x256x256,0.7233399748802185,0.2766600251197815,True,0.2763864994049072,34,3,1592,2137,2.6846733668341707,3.033356990773598,2.0,33,0.11494974874371859,0.3743718592964824,0.1099246231155779,0.4007537688442211,0.29208542713567837,14.273478031158447
GT,sample_z512_y256_x0.npy,..\dataset\NPY\Bentheimer\sample_z512_y256_x0.npy,256x256x256,0.7254554629325867,0.27454453706741333,True,0.27437126636505127,34,3,1465,2325,3.174061433447099,3.4444444444444446,2.0,45,0.07849829351535836,0.34266211604095564,0.10034129692832765,0.4784982935153584,0.35221843003412967,12.912155866622925
GT,sample_z512_y256_x128.npy,..\dataset\NPY\Bentheimer\sample_z512_y256_x128.npy,256x256x256,0.7359301447868347,0.2640698552131653,True,0.26386499404907227,34,3,1632,2526,3.0955882352941178,3.3883299798792756,2.0,28,0.08639705882352941,0.3314950980392157,0.09681372549019608,0.4852941176470588,0.34987745098039214,13.306913375854492
GT,sample_z512_y256_x256.npy,..\dataset\NPY\Bentheimer\sample_z512_y256_x256.npy,256x256x256,0.7496643662452698,0.2503356337547302,True,0.2500951290130615,34,3,1638,2448,2.989010989010989,3.317073170731707,2.0,21,0.0989010989010989,0.3247863247863248,0.09462759462759462,0.4816849816849817,0.3437118437118437,14.550146102905273
GT,sample_z512_y256_x384.npy,..\dataset\NPY\Bentheimer\sample_z512_y256_x384.npy,256x256x256,0.7160463333129883,0.2839536666870117,True,0.28374457359313965,34,3,1452,2122,2.922865013774105,3.2975912975912975,2.0,42,0.11363636363636363,0.34366391184573003,0.1081267217630854,0.4345730027548209,0.31887052341597794,14.172731876373291
GT,sample_z512_y256_x512.npy,..\dataset\NPY\Bentheimer\sample_z512_y256_x512.npy,256x256x256,0.7057096362113953,0.29429036378860474,True,0.29407012462615967,34,3,1492,2095,2.8083109919571045,3.1718395155185464,2.0,49,0.1146112600536193,0.3719839142091153,0.10455764075067024,0.40884718498659517,0.3022788203753351,14.011736154556274
