Group,Sample,S2_mismatch_NRMSE_percent
GT_leave_one_out_baseline,sample_z256_y256_x128.npy,8.008263301587549
GT_leave_one_out_baseline,sample_z256_y256_x256.npy,12.259625145928627
GT_leave_one_out_baseline,sample_z256_y256_x384.npy,5.290191634367149
GT_leave_one_out_baseline,sample_z256_y256_x512.npy,13.077408409740219
GT_leave_one_out_baseline,sample_z256_y256_x640.npy,9.032535822969637
GT_leave_one_out_baseline,sample_z256_y384_x0.npy,17.0433798696406
GT_leave_one_out_baseline,sample_z256_y384_x128.npy,18.93849259826962
GT_leave_one_out_baseline,sample_z256_y384_x256.npy,14.056207602474432
GT_leave_one_out_baseline,sample_z256_y384_x384.npy,11.956242362860174
GT_leave_one_out_baseline,sample_z256_y384_x512.npy,9.986703835140055
GT_leave_one_out_baseline,sample_z256_y384_x640.npy,5.446751406732619
GT_leave_one_out_baseline,sample_z256_y512_x0.npy,8.338647245933158
GT_leave_one_out_baseline,sample_z256_y512_x128.npy,11.959914482612426
GT_leave_one_out_baseline,sample_z256_y512_x256.npy,1.9630663271455215
GT_leave_one_out_baseline,sample_z256_y512_x384.npy,7.0621683873973815
GT_leave_one_out_baseline,sample_z256_y512_x512.npy,4.4314189415416125
GT_leave_one_out_baseline,sample_z256_y512_x640.npy,26.18550177538564
GT_leave_one_out_baseline,sample_z256_y640_x0.npy,3.8571668039682128
GT_leave_one_out_baseline,sample_z256_y640_x128.npy,4.789505336545669
GT_leave_one_out_baseline,sample_z256_y640_x256.npy,4.757093700184928
GT_leave_one_out_baseline,sample_z256_y640_x384.npy,20.354425070779737
GT_leave_one_out_baseline,sample_z256_y640_x512.npy,21.206602562519418
GT_leave_one_out_baseline,sample_z256_y640_x640.npy,22.813470129708687
GT_leave_one_out_baseline,sample_z384_y0_x0.npy,18.482997706913416
GT_leave_one_out_baseline,sample_z384_y0_x128.npy,2.5699828977595804
GT_leave_one_out_baseline,sample_z384_y0_x256.npy,13.445284205031493
GT_leave_one_out_baseline,sample_z384_y0_x384.npy,6.1752977137516405
GT_leave_one_out_baseline,sample_z384_y0_x512.npy,11.083399040553326
GT_leave_one_out_baseline,sample_z384_y0_x640.npy,13.762884724676885
GT_leave_one_out_baseline,sample_z384_y128_x0.npy,14.776737767959414
GT_leave_one_out_baseline,sample_z384_y128_x128.npy,3.2089904933851305
GT_leave_one_out_baseline,sample_z384_y128_x256.npy,13.956742638405448
GT_leave_one_out_baseline,sample_z384_y128_x384.npy,8.34394940241708
GT_leave_one_out_baseline,sample_z384_y128_x512.npy,18.750261991287484
GT_leave_one_out_baseline,sample_z384_y128_x640.npy,9.419948588794815
GT_leave_one_out_baseline,sample_z384_y256_x0.npy,3.554869486266845
GT_leave_one_out_baseline,sample_z384_y256_x128.npy,7.934405221537591
GT_leave_one_out_baseline,sample_z384_y256_x256.npy,9.89433132224611
GT_leave_one_out_baseline,sample_z384_y256_x384.npy,12.549854954857967
GT_leave_one_out_baseline,sample_z384_y256_x512.npy,23.036063971594064
GT_leave_one_out_baseline,sample_z384_y256_x640.npy,13.577102598485775
GT_leave_one_out_baseline,sample_z384_y384_x0.npy,9.86173239306205
GT_leave_one_out_baseline,sample_z384_y384_x128.npy,16.56424673583985
GT_leave_one_out_baseline,sample_z384_y384_x256.npy,5.114227405242179
GT_leave_one_out_baseline,sample_z384_y384_x384.npy,1.7959757390736828
GT_leave_one_out_baseline,sample_z384_y384_x512.npy,2.206844863664817
GT_leave_one_out_baseline,sample_z384_y384_x640.npy,3.8222646486944933
GT_leave_one_out_baseline,sample_z384_y512_x0.npy,11.30519687638979
GT_leave_one_out_baseline,sample_z384_y512_x128.npy,8.039083360254324
GT_leave_one_out_baseline,sample_z384_y512_x256.npy,2.6303121645096557
GT_leave_one_out_baseline,sample_z384_y512_x384.npy,6.501693470860063
GT_leave_one_out_baseline,sample_z384_y512_x512.npy,2.5439888302817857
GT_leave_one_out_baseline,sample_z384_y512_x640.npy,16.402897452529537
GT_leave_one_out_baseline,sample_z384_y640_x0.npy,17.267173341362035
GT_leave_one_out_baseline,sample_z384_y640_x128.npy,3.741850166610989
GT_leave_one_out_baseline,sample_z384_y640_x256.npy,6.696009349851452
GT_leave_one_out_baseline,sample_z384_y640_x384.npy,2.5083006067814164
GT_leave_one_out_baseline,sample_z384_y640_x512.npy,7.156183635759492
GT_leave_one_out_baseline,sample_z384_y640_x640.npy,8.800917018534816
GT_leave_one_out_baseline,sample_z512_y0_x0.npy,4.389583489397167
GT_leave_one_out_baseline,sample_z512_y0_x128.npy,6.163935094504563
GT_leave_one_out_baseline,sample_z512_y0_x256.npy,14.493296958345878
GT_leave_one_out_baseline,sample_z512_y0_x384.npy,8.472473322981955
GT_leave_one_out_baseline,sample_z512_y0_x512.npy,21.967631704351213
GT_leave_one_out_baseline,sample_z512_y0_x640.npy,36.65888339247573
GT_leave_one_out_baseline,sample_z512_y128_x0.npy,2.5636630033967687
GT_leave_one_out_baseline,sample_z512_y128_x128.npy,6.415723095806823
GT_leave_one_out_baseline,sample_z512_y128_x256.npy,11.971700436030755
GT_leave_one_out_baseline,sample_z512_y128_x384.npy,12.416315802508619
GT_leave_one_out_baseline,sample_z512_y128_x512.npy,15.141069540294671
GT_leave_one_out_baseline,sample_z512_y128_x640.npy,6.810589554836126
GT_leave_one_out_baseline,sample_z512_y256_x0.npy,6.114208983232695
GT_leave_one_out_baseline,sample_z512_y256_x128.npy,4.0451672192224795
GT_leave_one_out_baseline,sample_z512_y256_x256.npy,13.29735533340708
GT_leave_one_out_baseline,sample_z512_y256_x384.npy,13.236970675852389
GT_leave_one_out_baseline,sample_z512_y256_x512.npy,22.47111517045331
GT_leave_one_out_baseline,sample_z512_y256_x640.npy,4.172129678052623
GT_leave_one_out_baseline,sample_z512_y384_x0.npy,1.6429437788668289
GT_leave_one_out_baseline,sample_z512_y384_x128.npy,8.55288592106486
GT_leave_one_out_baseline,sample_z512_y384_x256.npy,16.443865670689206
GT_leave_one_out_baseline,sample_z512_y384_x384.npy,3.140977189043287
GT_leave_one_out_baseline,sample_z512_y384_x512.npy,4.602602365409064
GT_leave_one_out_baseline,sample_z512_y384_x640.npy,2.745746728403879
GT_leave_one_out_baseline,sample_z512_y512_x0.npy,11.257147384360916
GT_leave_one_out_baseline,sample_z512_y512_x128.npy,3.5760656519149245
GT_leave_one_out_baseline,sample_z512_y512_x256.npy,6.1034166426335865
GT_leave_one_out_baseline,sample_z512_y512_x384.npy,12.965175352185973
GT_leave_one_out_baseline,sample_z512_y512_x512.npy,10.570900598557104
GT_leave_one_out_baseline,sample_z512_y512_x640.npy,5.929947828807782
GT_leave_one_out_baseline,sample_z512_y640_x0.npy,21.683247762198928
GT_leave_one_out_baseline,sample_z512_y640_x128.npy,6.245932357293807
GT_leave_one_out_baseline,sample_z512_y640_x256.npy,1.8324797474959627
GT_leave_one_out_baseline,sample_z512_y640_x384.npy,12.861024854647479
GT_leave_one_out_baseline,sample_z512_y640_x512.npy,20.12820319440344
GT_leave_one_out_baseline,sample_z512_y640_x640.npy,19.94113152434527
GT_leave_one_out_baseline,sample_z640_y0_x0.npy,10.70711828834838
GT_leave_one_out_baseline,sample_z640_y0_x128.npy,10.442206358495534
GT_leave_one_out_baseline,sample_z640_y0_x256.npy,1.8712199768654139
GT_leave_one_out_baseline,sample_z640_y0_x384.npy,4.185817471561835
GT_leave_one_out_baseline,sample_z640_y0_x512.npy,3.8589417608799708
GT_leave_one_out_baseline,sample_z640_y0_x640.npy,9.952797302530286
GT_leave_one_out_baseline,sample_z640_y128_x0.npy,2.622771788106373
GT_leave_one_out_baseline,sample_z640_y128_x128.npy,5.503471692631947
GT_leave_one_out_baseline,sample_z640_y128_x256.npy,4.846732910411267
GT_leave_one_out_baseline,sample_z640_y128_x384.npy,11.624551193381036
GT_leave_one_out_baseline,sample_z640_y128_x512.npy,4.846416233574036
GT_leave_one_out_baseline,sample_z640_y128_x640.npy,3.0223143535522157
GT_leave_one_out_baseline,sample_z640_y256_x0.npy,9.35373502643396
GT_leave_one_out_baseline,sample_z640_y256_x128.npy,2.3692131390595996
GT_leave_one_out_baseline,sample_z640_y256_x256.npy,10.106166173503112
GT_leave_one_out_baseline,sample_z640_y256_x384.npy,15.958427184325396
GT_leave_one_out_baseline,sample_z640_y256_x512.npy,22.61962000115344
GT_leave_one_out_baseline,sample_z640_y256_x640.npy,6.8983437269347805
GT_leave_one_out_baseline,sample_z640_y384_x0.npy,22.557738098561224
GT_leave_one_out_baseline,sample_z640_y384_x128.npy,4.07980964622574
GT_leave_one_out_baseline,sample_z640_y384_x256.npy,25.620055777367686
GT_leave_one_out_baseline,sample_z640_y384_x384.npy,14.95161950559963
GT_leave_one_out_baseline,sample_z640_y384_x512.npy,1.8588809653145684
GT_leave_one_out_baseline,sample_z640_y384_x640.npy,3.4847331320057218
GT_leave_one_out_baseline,sample_z640_y512_x0.npy,8.863959918424326
GT_leave_one_out_baseline,sample_z640_y512_x128.npy,6.472376003794018
GT_leave_one_out_baseline,sample_z640_y512_x256.npy,16.260000399031473
GT_leave_one_out_baseline,sample_z640_y512_x384.npy,22.303548990387384
GT_leave_one_out_baseline,sample_z640_y512_x512.npy,3.78941890531631
GT_leave_one_out_baseline,sample_z640_y512_x640.npy,3.410787813087607
GT_leave_one_out_baseline,sample_z640_y640_x0.npy,6.633286792786968
GT_leave_one_out_baseline,sample_z640_y640_x128.npy,8.335331379323943
GT_leave_one_out_baseline,sample_z640_y640_x256.npy,14.510542076144286
GT_leave_one_out_baseline,sample_z640_y640_x384.npy,16.469793133537365
GT_leave_one_out_baseline,sample_z640_y640_x512.npy,1.6674328161643488
GT_leave_one_out_baseline,sample_z640_y640_x640.npy,3.914387686203333
